Layer,Name,GEOID,Population,CIP_2010-2020,CIP_2010-2020_moe,PCT-W_2018-2022,PCT-W_2018-2022_moe,POP_2018-2022,POP_2018-2022_moe,EKW_2022,EKW_2022_moe,RBS_2018-2022,RBS_2018-2022_moe,RBU_2018-2022,RBU_2018-2022_moe,TRF_2020,TRF_2020_moe,EVR_2018,EVR_2018_moe,VAC_2018-2022,VAC_2018-2022_moe
,,,,"Change in Population (% change), 2010-2020",(90% margin of error),"Demographics, Non-Hispanic White (% of residents), 2018-2022",(90% margin of error),"Population (residents), 2018-2022",(90% margin of error),"Walkability Index, 2022",(90% margin of error),"Severely rent-burdened (% of renter-occupied housing units), 2018-2022",(90% margin of error),"Rent-burdened (% of renter-occupied housing units), 2018-2022",(90% margin of error),"Traffic intensity (distance-weighted vehicles), 2020",(90% margin of error),"Eviction rate (% of renter-occupied households), 2018",(90% margin of error),"Vacant (% of housing units), 2018-2022",(90% margin of error)
Census tract,Tract 3206,17031320600,6395,50.25845865,,53.9077828646174,10.202411806743,6116.0,555.0,17.08,,20.33751622674167,5.629214802099989,41.19428818693206,8.86681445811665,960.3387511159342,,0.64,,10.945880058508044,4.337507746917675
Census tract,Tract 3301.01,17031330101,4592,56.4032699,,55.35821193374576,8.167554528821602,5011.0,1248.0,16.83,,0.0,2.109181141439206,6.079404466501241,10.48734686994747,1351.5883625653307,,1.13,,8.788282290279627,9.73425073754097
Census tract,Tract 3301.02,17031330102,10811,46.58590687,,45.93948216699594,7.912768192686503,9617.0,1227.0,16.83,,17.832482737916543,8.221458741597408,45.39177424196938,14.953871627239126,917.804475466876,,1.13,,6.782477341389728,5.327187172055252
Census tract,Tract 3301.03,17031330103,8248,28.3974698,,58.19855979223232,7.805350680170499,8471.0,798.0,16.83,,13.182674199623351,13.428025151204286,24.25612052730697,15.263350713202048,812.0555879845781,,1.1300000000000001,,0.0,0.3532834580216126
Census tract,Tract 3302,17031330200,4008,5.307409354,,46.40967498110356,9.275567487699847,3969.0,605.0,14.5,,23.943661971830984,7.493491579124424,38.0281690140845,11.482531609255892,409.794143538024,,0.5,,9.706774519716886,6.185300814643438
Census tract,Tract 3403,17031340300,1865,4.40922313,,13.015312131919906,4.3680787251990685,1698.0,319.0,13.670133051201688,,21.502590673575128,10.75679942985484,51.03626943005182,18.15813313982225,3990.352597,,0.0,,6.097560975609756,4.523034969065868
Census tract,Tract 3404,17031340400,1844,-2.947368421,,24.60122699386503,8.936799704555423,1630.0,315.0,17.0,,30.56872037914692,13.490050552206798,50.9478672985782,18.28213813115036,5823.85821,,0.21,,4.728789986091794,4.017126284622286
Census tract,Tract 3405,17031340500,1629,5.505181347,,46.790757381258025,10.949216943046023,1558.0,219.0,16.67,,21.01694915254237,9.008246803450485,42.20338983050848,14.965637631149372,2695.274157,,0.16,,8.960915157292659,5.8674363179213485
Census tract,Tract 3406,17031340600,1151,26.90187431,,6.985573272589218,7.59727353370959,1317.0,350.0,16.5,,20.607375271149674,14.497641119892162,41.21475054229935,17.42960753142599,2939.249049,,0.0,,3.067484662576687,3.4239275448372073
Census tract,Tract 3501,17031350100,2228,3.917910448,,6.232062320623206,3.83806038667993,2439.0,517.0,11.33,,21.00728959575878,6.847609903416194,49.50298210735586,14.505804216846702,483.7195030520198,,0.26,,11.025943396226417,6.309600882878827
Census tract,Tract 3504,17031350400,1512,288.688946,,0.5064715813168261,0.8360711324807326,1777.0,408.0,13.000000000000002,,18.5459940652819,7.769449275436604,37.83382789317508,11.191893193386775,2148.357004,,1.49,,8.299319727891156,5.174542978294284
Census tract,Tract 3510,17031351000,3640,11.41720233,,3.488372093023256,4.344398578950882,3526.0,454.00000000000006,13.89,,24.92099322799097,10.57236336361646,45.68848758465011,12.91873024322498,313.78112249456046,,1.9,,5.692007797270955,4.726921380520823
Census tract,Tract 3511,17031351100,2038,3.979591837,,0.0,0.5555555555555556,2160.0,484.0,11.39,,23.39405560882071,10.745084465229654,43.43240651965484,13.667494376048356,90.41856475791953,,1.19,,1.8365472910927456,2.087321644483533
Census tract,Tract 3514,17031351400,1392,-3.131524008,,7.520713830465264,4.9247150622817415,1569.0,365.0,15.0,,19.35483870967742,7.391947236274139,43.19775596072931,4.497663113384041,355.1392076,,0.72,,12.08198489751888,5.446230463181776
Census tract,Tract 3515,17031351500,823,222.745098,,12.790697674418606,8.698279231396564,946.0,132.0,13.75,,28.40909090909091,7.459750618032844,41.19318181818182,10.641736650974638,1162.3057032211425,,1.5699999999999998,,7.542579075425791,6.476405865521875
Census tract,Tract 3602,17031360200,1651,14.41441441,,0.0,0.7177033492822966,1672.0,671.0,14.17,,31.01449275362319,13.51988063876778,74.20289855072464,16.342347027263447,172.4453121,,1.99,,6.195786864931847,6.241613551414082
Census tract,Tract 3801,17031380100,2207,14.70893971,,1.5560165975103737,3.144899161746716,1928.0,429.0,16.0,,38.27838827838828,19.80216979012673,55.494505494505496,21.22085354574452,81.83550275,,1.06,,9.887459807073954,6.205073545507354
Census tract,Tract 3802,17031380200,2408,43.33333333,,8.705745792222867,7.729568352276994,1723.0,369.0,12.58,,25.47709923664122,22.674346339061277,50.09541984732825,21.85605373149074,115.3738351,,1.06,,3.2106499608457324,3.4583733146294273
Census tract,Tract 3806,17031380600,3947,-1.88913746,,11.20496894409938,8.452192788624654,4025.0,695.0,15.111733870967742,,28.04796802131912,11.528513719135242,58.22784810126582,13.216832320478256,519.7486390525463,,0.8068312958435206,,5.6000000000000005,3.724198660123976
Census tract,Tract 3812,17031381200,2077,-4.153207199,,2.8856243441762857,3.0045316358450984,1906.0,492.00000000000006,14.0,,28.240109140518417,12.586117549592975,44.2019099590723,19.885643389587027,162.34367828107847,,1.13,,15.17412935323383,7.559259689667891
Census tract,Tract 3814,17031381400,1796,11.41439206,,1.4241486068111455,1.508085847344642,1615.0,396.0,12.83,,23.454833597464344,10.111528565337926,45.32488114104596,14.673638241186628,176.4745906,,1.74,,11.578947368421051,7.237783239075914
Census tract,Tract 3815,17031381500,667,181.4345992,,1.791044776119403,2.640657328378485,670.0,185.0,15.0,,41.388888888888886,7.951434039442676,72.5,18.43311310020136,217.0501854,,4.62,,0.0,2.843601895734597
Census tract,Tract 3817,17031381700,18,,,,,0.0,12.0,,,,,,,950.2417311,,,,,
Census tract,Tract 3818,17031381800,1462,23.06397306,,6.001348617666891,5.116617820396947,1483.0,301.0,15.08,,15.86452762923351,5.876959208037273,41.711229946524064,15.754490983034206,129.50881954213406,,1.32,,10.526315789473683,5.204349815505728
Census tract,Tract 3819,17031381900,1106,-14.59459459,,9.19881305637982,7.346190975371292,1348.0,308.0,15.5,,17.62917933130699,11.227009779904314,39.51367781155015,19.078689061802717,102.00975347216996,,1.44,,9.273570324574962,6.700784687309322
Census tract,Tract 3901,17031390100,1553,22.47634069,,8.737864077669903,5.455402727976729,1854.0,363.0,12.0,,14.285714285714285,4.378565335817945,65.33613445378151,33.07976788605004,741.8790853,,0.76,,2.3959646910466583,1.9172846665621814
Census tract,Tract 3902,17031390200,1883,2.336956522,,15.059687786960517,9.157180033547275,2178.0,368.0,14.420000000000002,,29.296875,34.56511148564146,30.46875,35.089721780543975,121.46092239653744,,1.85,,8.066184074457084,5.568259167585179
Census tract,Tract 3903,17031390300,2617,-4.593510755,,10.735735735735735,10.881172666715354,2664.0,510.0,14.75,,23.637702503681883,7.370623869537788,48.08541973490427,12.004018078434624,118.8788567677302,,1.53,,11.425402107598446,4.809270712075156
Census tract,Tract 3904,17031390400,2871,-2.147239264,,5.548274355613805,3.162636879075876,2289.0,417.0,13.75,,20.49808429118774,10.57918378468541,47.89272030651341,14.424265667543052,97.71931137456636,,2.11,,16.380839739798937,6.285447681278562
Census tract,Tract 3905,17031390500,1666,4.255319149,,25.141562853907136,6.627774638795534,1766.0,234.00000000000003,15.0,,24.324324324324326,15.535350003841629,54.8489666136725,18.76009062256882,72.44973048,,1.49,,3.1728665207877462,3.155316621057865
Census tract,Tract 3906,17031390600,1994,6.859592712,,42.92763157894737,0.6516593826177821,1824.0,353.0,13.83,,21.17202268431002,10.506415210093522,45.746691871455575,21.832657584150063,64.43323388954865,,0.24,,10.797174571140262,5.827255941834219
Census tract,Tract 3907,17031390700,6532,16.80972818,,28.752886836027717,9.169432199535432,6062.0,1046.0,14.44,,33.63988383349468,11.6550771399664,55.03388189738625,14.202405010399241,474.0143799522352,,1.2600000000000002,,11.119477911646586,6.616437740880538
Census tract,Tract 4003,17031400300,1504,-4.020421187,,3.673769287288758,5.69024513593858,1361.0,253.0,16.67,,27.43362831858407,15.726121051899058,45.79646017699115,22.54169642863243,179.414184,,2.01,,15.866666666666667,8.380494345771385
Census tract,Tract 4004,17031400400,1995,2.046035806,,2.450090744101633,3.134425541893171,2204.0,461.00000000000006,13.33,,39.21085080147966,16.07205116529738,53.144266337854496,17.255280997460684,121.29858812639098,,2.08,,9.800190294957185,5.070060786379845
Census tract,Tract 4005,17031400500,2372,5.048715678,,2.088078967350038,3.315495774107506,2634.0,519.0,12.58,,45.39813857290589,12.771092070877735,65.5635987590486,19.584425286910047,182.27166811306915,,3.93,,10.024057738572576,4.45259630625394
Census tract,Tract 4008,17031400800,3178,17.66012588,,0.0,0.43352601156069354,2768.0,595.0,12.08,,33.442892358258014,13.019634660128254,62.03779786359901,17.723139458481437,167.578580337253,,1.96,,12.38877481177276,6.986268860832098
Census tract,Tract 4101,17031410100,2272,26.08213097,,33.4517992003554,9.13256684933082,2251.0,376.0,12.67,,29.336734693877556,13.107534631404718,63.94557823129252,14.157166554663393,149.11845439275484,,0.79,,14.423076923076922,6.395407485552347
Census tract,Tract 4102,17031410200,1165,-19.26541927,,40.28103044496487,9.487368936884494,1281.0,213.99999999999997,10.33,,35.0,15.197911088858357,47.8125,15.042227109399438,9.331026821,,0.84,,2.806122448979592,3.2937205124832096
Census tract,Tract 4105,17031410500,2922,14.27454048,,21.35095447870778,4.501548879372242,3405.0,432.99999999999994,15.0,,36.322463768115945,11.283267206333106,57.427536231884055,13.887069639908063,84.29337036485626,,1.91,,3.656413232733604,3.4713533674136308
Census tract,Tract 4106,17031410600,2371,1.890846584,,49.22187638950645,5.954307421783838,2249.0,326.0,15.080000000000002,,41.11261872455903,19.119711150482004,59.83717774762552,16.72954601843809,15.003852092741456,,1.1,,10.43956043956044,7.2976872519942315
Census tract,Tract 4107,17031410700,2399,11.37418756,,48.91774891774892,6.717950664157386,2541.0,409.0,16.67,,38.6096256684492,11.19443143851237,62.56684491978609,14.532193647260934,14.75059345,,0.39,,7.929515418502203,6.2862570640314335
Census tract,Tract 4108,17031410800,2993,12.43425995,,45.22491349480969,10.524120760740963,2890.0,462.0,16.17,,21.30225080385852,7.937701039358114,41.88102893890675,7.939308915032539,25.862528857535583,,0.92,,6.966773847802786,5.17027822269646
Census tract,Tract 4109,17031410900,3670,29.31642001,,55.31613269067196,9.347737136570316,3527.0,513.0,13.94,,39.62818003913895,11.899405557930123,62.720156555773,15.118239899128982,286.8799598714714,,0.75,,4.363449691991787,3.472999974153543
Census tract,Tract 4110,17031411000,3902,17.92185618,,41.694225387942005,1.7447793991034095,3931.0,730.0,16.61,,19.58087753765553,9.041171349500752,48.19908316961362,12.567402380280065,541.1014846505382,,0.76,,9.0702947845805,5.165402538681351
Census tract,Tract 4111,17031411100,2379,11.58384702,,57.83082077051927,2.3846000431645287,2388.0,308.0,16.000008056587713,,23.484848484848484,7.253689772547894,50.37878787878788,18.72974613535548,138.0856128398907,,1.7128299857586684e-05,,6.906338694418164,4.841046146057791
Census tract,Tract 4112,17031411200,1713,4.451219512,,61.59464394400487,7.2631192611376285,1643.0,185.0,15.33,,34.185303514377,14.270745572836102,49.52076677316294,15.344527381233492,29.13613905929364,,0.89,,10.689655172413794,5.100068778534152
Census tract,Tract 4201,17031420100,1642,13.94864677,,2.087170042971148,1.7502341375730182,1629.0,254.0,14.0,,31.360946745562128,9.945545770599574,50.76923076923077,11.165557482653004,144.4300689,,0.4,,2.164009111617312,2.601409910177636
Census tract,Tract 4202,17031420200,1781,3.366221706,,21.21380846325167,7.8495371088790495,1796.0,255.0,14.33,,29.80935875216637,11.83582280657454,61.871750433275565,17.545905671382084,63.5763047,,1.91,,11.93633952254642,5.530148437121999
Census tract,Tract 4203,17031420300,2818,13.26366559,,38.39679358717435,7.405428424415426,2495.0,276.0,13.67,,48.71287128712871,13.14021015737092,71.88118811881188,16.691023927120483,67.1842768,,1.34,,14.664981036662454,7.662533471578498
Census tract,Tract 4204,17031420400,1544,16.17757713,,20.57272042200452,7.873111841033559,1327.0,256.0,15.17,,19.21182266009852,7.228705409123199,45.8128078817734,11.956738934412094,221.7373325,,1.04,,14.475271411338964,9.006555189003922
Census tract,Tract 4205,17031420500,2053,-21.76067073,,0.9803921568627452,1.5539144670085192,2040.0,446.0,12.67,,25.152625152625152,7.492327906205296,58.36385836385837,16.39803098704535,197.384488513736,,1.56,,19.2632386799693,6.805031481725064
Census tract,Tract 4206,17031420600,2524,13.74493015,,2.253098009763425,2.391537989457699,2663.0,577.0,12.33,,22.10648148148148,10.548028585832837,34.02777777777778,11.511755236718066,47.57570263129556,,2.56,,19.51020408163265,5.281299330225286
Census tract,Tract 4207,17031420700,3021,-7.359705612,,0.1319261213720316,0.3065229363736634,2274.0,488.0,12.13,,32.073170731707314,12.774303109496238,59.02439024390244,12.682077514636026,100.0505780958954,,2.35,,35.24180100055587,7.450165411547041
Census tract,Tract 4208,17031420800,2457,11.02575689,,4.0051679586563305,3.238166908958229,2322.0,518.0,13.67,,29.42817294281729,10.64751081338458,58.85634588563459,16.742678031922857,157.80452042454215,,2.23,,24.2570281124498,7.960229956118495
Census tract,Tract 4212,17031421200,1405,1.811594203,,0.2014098690835851,0.264361796321742,1986.0,1442.0,14.17,,25.58139534883721,10.041751025080366,66.54740608228981,33.235035381256175,190.9032042622776,,3.86,,30.192502532928067,3.3488536560027393
Census tract,Tract 4301.01,17031430101,4091,10.89726213,,0.3171856978085351,0.4876176351643238,3468.0,549.0,10.21,,35.9437751004016,10.58409210628452,66.66666666666666,13.49563514326138,73.40091244787827,,2.81,,15.369928400954654,5.525363341528568
Census tract,Tract 4301.02,17031430102,3104,4.758690516,,3.8678712591756073,2.6942862191204804,3542.0,681.0,12.11,,22.94747577766445,6.393483055754628,27.536970933197345,6.50682764938998,99.79026009985824,,1.68,,4.9334377447141735,3.0053767292517968
Census tract,Tract 4302,17031430200,5086,8.675213675,,5.462878093492209,3.727242541232573,5455.0,1162.0,12.9,,27.180899908172638,10.727803447055384,56.56565656565656,15.49323047825158,262.32137526320093,,1.86,,6.276005547850208,4.6878240434875975
Census tract,Tract 4303,17031430300,2558,9.503424658,,1.800076599004213,1.89324495352946,2611.0,697.0,13.78,,43.32129963898917,13.113718987900056,55.71600481347774,14.097374704212125,348.3166751045348,,2.51,,18.09598741148702,5.500728855528704
Census tract,Tract 4304,17031430400,3031,4.806362379,,3.5345115038346115,2.0282684956129198,2999.0,563.0,13.29,,53.74396135265701,19.2156968909807,68.59903381642512,21.99479898026604,125.8751499812372,,1.78,,16.955445544554458,5.336078299059638
Census tract,Tract 4305,17031430500,4098,13.70699223,,0.3091190108191654,0.4057955959327395,3882.0,906.0,14.889999999999999,,37.65841882920942,9.56655810417679,57.15147857573929,14.138083031445175,106.53691559019032,,3.57,,20.903225806451616,5.347903671312377
Census tract,Tract 4306,17031430600,1670,0.3003003,,0.8566275924256086,0.4604561357762409,2218.0,477.0,14.67,,34.275618374558306,12.030370866665256,53.88692579505301,18.195501464924053,54.612706068215566,,1.8,,10.0,5.005385006287042
Census tract,Tract 4307,17031430700,2175,-1.583710407,,4.609929078014184,3.134581013358189,2256.0,393.0,12.75,,52.340823970037455,20.031395266306458,71.06741573033707,21.387432975878944,222.11984078050568,,2.71,,12.200137080191912,6.215128623370979
Census tract,Tract 4308,17031430800,1862,5.615428247,,0.0,0.5952380952380952,2016.0,331.0,12.92,,32.378854625550666,15.138184689349144,54.18502202643172,19.96663755252478,32.35264935004834,,1.89,,13.141025641025642,4.874044764624593
Census tract,Tract 4309,17031430900,1797,-0.937155458,,0.6543723973825104,0.3963607138505748,1681.0,328.0,14.000000000000002,,30.18867924528302,13.463299942404056,56.79245283018868,16.077311482498697,57.52314762756261,,1.78,,10.397553516819572,5.282603149723625
Census tract,Tract 4312,17031431200,2898,-5.847953216,,0.6252605252188412,0.7834582836991243,2399.0,445.0,14.0,,32.25806451612903,16.542765506967854,43.27956989247312,17.517113367271964,62.05266335291925,,1.84,,8.255563531945441,5.453742101013219
Census tract,Tract 4313.01,17031431301,3590,1.269393512,,4.725738396624473,4.478352132236651,3555.0,833.0,12.89,,21.34251290877797,14.017006644842896,50.77452667814114,18.11267233924153,102.60812829389972,,4.62,,32.16432865731463,7.584574409333369
Census tract,Tract 4313.02,17031431302,4351,4.440710514,,1.3463569165786695,1.5377799165188075,3788.0,696.0,13.89,,33.04862023653088,10.867073488819043,56.24178712220762,14.19429251370392,52.96674875554585,,5.03,,24.28893905191874,6.97152175470305
Census tract,Tract 4314,17031431400,6716,4.643191025,,5.393258426966292,2.4727150470551984,7565.0,1085.0,13.67,,27.91825424315899,8.16812121231798,55.35157603048147,11.14680741597768,145.25067969510127,,2.15,,17.401783562304168,5.933312121718147
Census tract,Tract 4401.01,17031440101,4171,11.34543513,,0.0752634219769192,0.4765451062052979,3986.0,574.0,11.5,,35.24444444444445,9.053558445124583,55.2,14.20821744244688,113.43296277284344,,5.05,,14.744734023563014,4.704527090223089
Census tract,Tract 4401.02,17031440102,3633,16.18164375,,1.2349397590361446,1.2807682787383623,3320.0,518.0,12.71,,24.191461836998705,9.231187778957366,48.124191461837,11.31350582880872,88.95778540282411,,4.65,,10.171790235081374,4.375786560594071
Census tract,Tract 4402.01,17031440201,5054,-0.118577075,,0.0,0.2788713910761154,6096.0,1584.0,12.38,,43.257535695399255,16.584385487001402,51.71866737176097,17.191653571067764,156.48900175719035,,1.93,,14.424074714631615,7.0940689291086345
Census tract,Tract 4402.02,17031440202,3525,17.53917973,,0.7238508867173362,1.1175900497252085,2763.0,378.0,14.22,,37.75894538606403,15.775326830746236,60.263653483992464,18.227924033596796,95.21314680019856,,1.3800000000000001,,12.74617067833698,6.46905603270394
Census tract,Tract 4403,17031440300,4677,-1.681732184,,0.021505376344086,0.0428137917048632,4650.0,889.0000000000001,12.23,,31.668696711327648,16.051309142152405,57.24725943970768,19.233745778309743,852.234915428843,,1.32,,11.08768971332209,5.227127128212801
Census tract,Tract 4406,17031440600,1996,-4.038461538,,0.5583126550868486,0.8592364631793756,1612.0,365.0,12.670000000000002,,33.33333333333333,26.3848274977315,81.94444444444444,29.142772274343397,1017.7988744703908,,4.03,,11.375,7.070252651680402
Census tract,Tract 4407,17031440700,1497,-3.106796117,,0.0,0.8258774948382656,1453.0,508.99999999999994,11.25,,33.80281690140845,29.62582283011018,77.46478873239437,32.01163202619365,215.3107081742151,,1.04,,22.39657631954351,8.07879487363185
Census tract,Tract 4408,17031440800,1620,-10.0,,0.0,0.6393180607352157,1877.0,504.00000000000006,12.5,,48.96694214876033,15.943768239481305,58.26446280991735,17.495817953899774,214.7124122124692,,2.02,,19.460726846424382,7.427638502913521
Census tract,Tract 4409,17031440900,2462,-5.670498084,,9.465713083718974,8.244439847845957,2377.0,422.0,11.829999999999998,,29.531568228105908,17.544254383905017,49.69450101832994,22.630942656839395,79.55093058348902,,0.83,,20.479134466769704,7.097273123026223
Census tract,Tract 4503,17031450300,3252,-10.04149378,,0.6934412019647501,1.0069676117116295,3461.0,465.0,13.999999999999998,,43.52517985611511,15.067843527616803,55.75539568345324,15.430675063794503,187.45223457929887,,0.69,,13.687782805429864,6.447045942810521
Census tract,Tract 4601,17031460100,2840,-16.59324523,,5.622641509433962,3.499146659493536,2650.0,564.0,12.33,,35.6390977443609,14.866329808005146,52.33082706766917,18.11015445317728,82.94333739142604,,2.22,,35.80645161290323,9.471498756252863
Census tract,Tract 4602,17031460200,1948,-18.32285115,,2.7127659574468086,2.977304931241324,1880.0,397.0,10.92,,31.0546875,23.326450930464517,58.59375,23.073704456867254,42.15599641687885,,2.72,,25.967741935483872,6.731410107516376
Census tract,Tract 4603.01,17031460301,2987,-12.25029377,,1.6619629978049544,1.233287933267757,3189.0,697.0,12.72,,33.21364452423698,13.302925723981271,65.52962298025135,17.67757111486105,33.332141833264146,,1.4,,16.64364640883978,7.42682153807253
Census tract,Tract 4603.02,17031460302,3282,-13.69971075,,6.196581196581197,6.295969024536163,4212.0,1175.0,9.67,,17.591125198098258,14.430357170975306,60.38034865293186,25.443419398908556,38.086888656401584,,3.46,,28.1196089706728,7.040786153697601
Census tract,Tract 4604,17031460400,3411,-7.935222672,,0.7332971211298208,0.7961816330027115,3682.0,869.0,10.96,,38.13291139240506,18.360792591002586,59.65189873417721,24.26388619173096,89.36406416921137,,3.58,,20.266990291262136,6.940597893335589
Census tract,Tract 4605,17031460500,5400,-6.719640698,,5.299172501591343,4.181923835264952,6284.0,891.0,12.26,,18.755328218243815,15.42784615703195,37.34015345268542,19.425532382341245,93.06036641237036,,1.65,,11.043338683788122,6.6603741181634275
Census tract,Tract 4608,17031460800,3639,-19.07938626,,0.7541133455210238,0.666102626808487,4376.0,941.0000000000001,12.73152687613607,,33.755656108597286,13.43989059561562,54.57013574660633,14.671401771596196,57.332218929939536,,3.2274928936895964,,17.20875221762271,5.129185673357632
Census tract,Tract 4610,17031461000,1460,-2.406417112,,5.052005943536404,3.29973443042332,1346.0,237.0,19.0,,17.684887459807076,6.771271474444883,47.2668810289389,12.969616369949188,77.69355052999998,,1.27,,24.44208289054198,9.357260803698736
Census tract,Tract 4701,17031470100,2527,-13.34019204,,1.7809439002671414,2.640750717207632,2246.0,508.99999999999994,12.83,,20.56737588652482,10.61865945917287,41.60756501182033,10.711012126182665,46.53363236103285,,0.88,,20.494417862838915,9.007155979846695
Census tract,Tract 4801,17031480100,2001,-1.574028529,,0.0,0.5552984729291994,2161.0,334.0,15.170000000000002,,32.73381294964029,20.899007267144867,38.84892086330935,21.320917765678107,160.75578148605695,,0.74,,1.4659685863874343,2.29923723623546
Census tract,Tract 4802,17031480200,1103,-10.25223759,,0.0,1.1352885525070957,1057.0,235.0,14.25,,44.62025316455696,25.50174525024032,47.151898734177216,25.68143593146929,290.7680020466908,,0.46,,14.71004243281471,6.335998564142884
Census tract,Tract 4803,17031480300,1348,-8.174386921,,0.3536693191865605,0.2564255221200899,1131.0,217.0,14.58,,39.33054393305439,17.169337249345272,40.1673640167364,18.563477110903705,231.549381,,1.21,,14.513274336283184,9.63811569345988
Census tract,Tract 4804,17031480400,5650,-3.846153846,,0.0,0.3391182924396568,5013.0,1128.0,12.71,,22.92993630573249,14.59814312243924,22.92993630573249,17.350515393861485,89.63786364158938,,0.29,,9.53307392996109,5.013559687846991
Census tract,Tract 4805,17031480500,2986,-6.8621335,,0.8807339449541285,0.7500127882652851,2725.0,548.0,13.56,,45.58139534883721,19.29129177061275,64.18604651162791,22.600816120635987,86.17636983391827,,1.9800000000000002,,13.83601756954612,6.768573112792901
Census tract,Tract 4902,17031490200,3040,-1.681759379,,2.8192934782608696,3.6086433910495135,2944.0,451.99999999999994,13.096136662286467,,25.58139534883721,11.95880077313934,45.58139534883721,8.738108127668855,1020.06840524273,,0.23819444444444443,,10.400516795865633,4.729657790489058
Census tract,Tract 4905,17031490500,1995,-11.01694915,,3.774647887323944,3.5210958709609543,1775.0,365.0,14.83,,40.22346368715084,28.68613273403915,42.45810055865922,29.53030494523433,738.4560381929825,,1.65,,11.65279429250892,7.142835117470707
Census tract,Tract 4906,17031490600,1443,-7.6184379,,10.650069156293222,10.420768038339782,1446.0,249.0,9.67,,38.62068965517241,18.090001429649018,41.37931034482759,21.207215732267176,2077.452918,,1.88,,13.798449612403102,7.3511913403338145
Census tract,Tract 4907,17031490700,2656,-13.90599676,,0.2033346888979259,0.2816743347177584,2459.0,498.0,12.22,,47.72727272727273,17.32476825065404,63.63636363636363,19.60668688526343,770.6942986832454,,0.0,,14.02321083172147,6.675790620259398
Census tract,Tract 4908,17031490800,3502,-12.60294485,,1.376518218623482,1.5334207261330672,3705.0,848.0,14.399999999999999,,16.75977653631285,14.408681776471264,32.402234636871505,19.586412843671912,893.3949288611651,,1.37,,18.30808080808081,8.273241951982117
Census tract,Tract 4909.01,17031490901,3403,-12.54176304,,0.0,0.3891050583657587,3084.0,525.0,13.56,,49.77064220183486,13.344002857040216,68.23394495412845,14.64165717871021,47.20511437578608,,2.85,,24.63942307692308,8.550359116415914
Census tract,Tract 4909.02,17031490902,4647,-8.631537554,,0.0,0.2554822226953374,4697.0,836.0,13.17,,36.53846153846153,18.002314341839686,47.43589743589743,18.288150958989696,39.33280041478804,,1.5,,16.08325449385052,5.429792622136544
Census tract,Tract 4910,17031491000,3807,-27.44425386,,0.0292654375182908,0.0875183943779531,3417.0,815.0,12.97,,51.46036161335188,21.545090937448485,66.62030598052851,23.67521355195894,44.061445247801416,,3.73,,34.21645997745208,7.577698648847101
Census tract,Tract 4911,17031491100,4079,-9.636685866,,1.521997621878716,1.6912830888403982,4205.0,738.0,12.7,,26.20481927710843,24.34784514583148,46.3855421686747,28.039717205724703,149.23355707438344,,0.88,,12.643678160919542,6.801943539101484
Census tract,Tract 4912,17031491200,2019,-17.38952537,,3.985507246376811,2.982882117385276,1932.0,419.0,13.72,,21.90082644628099,19.548362581152706,41.735537190082646,23.976166298641395,144.532284736107,,1.5,,18.613138686131386,9.203671195107908
Census tract,Tract 4913,17031491300,2023,-29.9029799,,0.4692632566870014,0.21205862148694,2131.0,456.00000000000006,13.13,,55.525606469002696,17.994486292948782,65.49865229110512,18.73785251892351,46.161479506816605,,1.53,,34.91891891891892,10.245644696052128
Census tract,Tract 4914,17031491400,2593,-11.53190038,,0.6296733569460842,0.2662594526924649,2541.0,678.0,15.56,,37.57094211123723,20.3754920149998,58.22928490351873,22.77473568739682,60.26636248755881,,2.83,,34.537389100126745,8.98371875038471
Census tract,Tract 5001,17031500100,3545,-2.716794731,,1.3618074899411947,1.404359040314162,3231.0,555.0,13.08,,18.121693121693124,8.825772608033802,37.43386243386244,15.271585073056396,1072.5851135414669,,0.39000000000000007,,10.193621867881548,6.132360687912692
Census tract,Tract 5002,17031500200,1688,-16.22828784,,2.1299836155106497,2.7949521839658464,1831.0,432.99999999999994,12.0,,19.626168224299064,8.644856503767762,55.373831775700936,20.643324499744526,47.96656862998815,,1.64,,21.8052738336714,7.236664199467004
Census tract,Tract 5003,17031500300,1587,-4.741896759,,42.642140468227424,10.969166076668056,1794.0,246.00000000000003,15.17,,39.678899082568805,13.321340181661784,54.58715596330275,15.266226794880861,256.2866714017391,,0.43,,10.679611650485436,5.139166020120609
Census tract,Tract 5101,17031510100,3231,-8.470254958,,10.030228084638637,6.137446972407079,3639.0,626.0,13.5,,41.82156133828997,44.75925964073581,55.39033457249071,43.02210927053488,75.56334176702566,,0.99,,17.220338983050848,8.131161888251762
Census tract,Tract 5102,17031510200,2922,-2.143335566,,6.058158319870759,4.1978823362205695,3714.0,663.0,12.059999999999999,,49.417249417249415,30.3909930089319,70.86247086247086,28.44985688204841,152.20985465626282,,1.34,,9.675090252707582,6.991657481950037
Census tract,Tract 5103,17031510300,4850,-9.514925373,,0.7327586206896551,1.1286368855136544,4640.0,1113.0,14.5,,56.22568093385214,22.33138932466663,82.29571984435798,21.079272974766457,88.19631415556702,,0.8,,11.048951048951048,6.342853144763581
Census tract,Tract 5201,17031520100,1745,-15.24068089,,5.868089233753637,4.430152780539606,2062.0,503.0,16.0,,21.875,19.329791487091907,32.589285714285715,20.736666134721755,225.8099655,,0.0,,21.608832807570977,9.516937940679403
